timestamp,anomaly_label,anomaly_type,notification_api_health,notification_cpu,notification_delivery_success,notification_error_rate,notification_memory,notification_message_rate,notification_queue,notification_queue_depth,notification_response_time_p95,notification_thread_count,processor_cpu,processor_db_connections,processor_error_rate,processor_memory,processor_memory_growth,processor_processing_rate,processor_queue,processor_queue_depth,processor_redis_health,processor_response_time_p95,processor_thread_count,web_api_cpu,web_api_db_connections,web_api_errors,web_api_memory,web_api_queue_depth,web_api_redis_health,web_api_requests,web_api_requests_per_second,web_api_response_time_p95,web_api_thread_count
2025-09-28T12:42:47.036568_aug_2,0,normal,1.0,0.0,0.99,0.01,22.99934440405926,0.0,0.0,0.0,39.0,6.018323964364425,0.2235212186544177,10.0,0.1,50.16110045920708,34.99734852706426,0.0,10021.57627292694,9850.009377894929,0.0,50.0,2.0,0.0,2.829652134267392,0.0,48.34828093226981,4.026563384765506,1.0,3.0021219638256693,0.5644024435379891,441.9499630396919,4.003526724520594
2025-09-28T12:42:47.036568_aug_3,0,normal,1.0,0.1012600238213315,0.99,0.01,22.79133458900786,0.0,0.0,0.0,39.0,6.003237858050071,0.0,10.0,0.1,49.97248917367329,0.0,0.0,9937.57498513403,10025.478522365169,0.0,50.0,2.0,1.811142109741987,2.9747371187255567,0.0,48.32978619400821,4.014959679364549,1.0,2.970581491435612,0.5777729436964684,450.363192128473,4.0261184827645895
2025-09-28T12:42:47.036568_aug_4,0,normal,1.0,0.0,0.99,0.01,22.841370470352096,0.0,0.0,0.0,39.0,6.009504661896258,0.3609054817275079,10.0,0.1,49.94816910573109,6.356889313146987,0.0,10021.82902434065,9958.237187717325,0.0,50.0,2.0,0.0,3.011383283500844,0.0,48.36852627721257,4.028909760208427,1.0,2.9937101431670534,0.5675613044451381,441.7898081985341,4.024777576645795
2025-09-28T12:42:47.036568_aug_5,0,normal,1.0,0.0126913089668647,0.99,0.01,22.78013829225444,0.0,0.0,0.0,39.0,5.999247150029839,0.0,10.0,0.1,49.99072464930048,0.0,0.0,9928.6104613319,10001.324394053643,0.0,50.0,2.0,0.0,3.005593499449023,0.0,48.37657314632076,4.223427366911846,1.0,2.981576922715371,0.5576131840495308,427.7284582061415,4.020331765120995
2025-09-28T12:42:47.036568_aug_6,0,normal,1.0,0.0783435249054929,0.99,0.01,22.9021918544662,0.0,0.0,0.0,39.0,6.019612082792902,0.0282374040193983,10.0,0.1,50.078526390531785,19.3094613901022,0.0,9950.72715639642,10007.034294483838,0.0,50.0,2.0,0.0,2.9953419320028223,0.0,48.28580036526022,3.1072795181735824,1.0,2.9912676029531378,0.5861924881474073,432.8793457168303,4.050562599280111
2025-09-28T12:42:47.036568_aug_7,0,normal,1.0,0.0,0.99,0.01,22.61681125885412,0.0,0.0,0.0,39.0,5.987084289357259,0.3085190939347321,10.0,0.1,49.80984720989711,20.390997410475197,0.0,9984.911491890842,10021.337138472198,0.0,50.0,2.0,0.0,2.9441998758864414,0.0,48.377780474132216,3.5364089991251064,1.0,2.9623153796784814,0.5493411756656374,426.77202958868,4.005159745944744
2025-09-28T12:42:47.036568_aug_8,0,normal,1.0,0.0,0.99,0.01,23.04259766102354,0.0,0.0,0.0,39.0,6.012364833130157,1.5969336748137877,10.0,0.1,50.10501973352444,0.0,0.0,10131.11262504435,9952.514775250787,0.0,50.0,2.0,0.0,2.9697708852614406,0.0,48.314468244481205,3.740634836455692,1.0,3.033501735604455,0.5592601819237571,445.1641867203961,4.02031911135725
2025-09-28T12:42:47.036568_aug_9,0,normal,1.0,0.1361913668592443,0.99,0.01,22.575461776477383,0.0,0.0,0.0,39.0,5.957210363194604,0.3868919841272017,10.0,0.1,50.10687856222061,0.0,0.0,9956.039047728787,10032.35260031296,0.0,50.0,2.0,0.0,3.0270013393693325,0.0,48.50583462944672,5.985851656476896,1.0,3.0059356673366167,0.5617645209086376,439.2459385828428,4.029528587362147
2025-09-28T12:43:02.153753,0,normal,1.0,0.0,0.99,0.01,22.80078125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,50.09765625,0.0,0.0,9978.0,9958.0,0.0,50.0,2.0,0.0,4.0,0.0,48.65234375,12.0,1.0,3.0,0.7,520.0,4.0
2025-09-28T12:43:02.153753_aug_1,0,normal,1.0,0.0,0.99,0.01,22.884847899207383,0.0,0.0,0.0,39.0,5.975678444602139,0.0,10.0,0.1,50.099350201147246,44.04606247841322,0.0,10075.89135976592,9885.672978970202,0.0,50.0,2.0,1.7951272919231462,3.990808497355691,0.0,48.6849021126909,11.63926399221781,1.0,2.967948080608929,0.6850673553673873,524.954973777622,4.00851884172042
2025-09-28T12:43:02.153753_aug_2,0,normal,1.0,0.0204160704861141,0.99,0.01,22.765904979360037,0.0,0.0,0.0,39.0,6.001864002157123,0.6399539322047781,10.0,0.1,49.91233331079825,37.22994209969019,0.0,9931.403177749464,10094.408278483425,0.0,50.0,2.0,1.2207550107091616,3.960610763902646,0.0,48.68023075641118,11.583353811478572,1.0,3.010826242689665,0.7065996059245583,517.5607371817849,4.027247815015666
2025-09-28T12:43:02.153753_aug_3,0,normal,1.0,0.0013995486389399,0.99,0.01,22.738914066720337,0.0,0.0,0.0,39.0,6.005764125642666,0.0,10.0,0.1,50.09707242297273,0.0,0.0,9759.142730972642,9973.373075351814,0.0,50.0,2.0,0.0,3.943245493528871,0.0,48.525574840320346,13.168567019056113,1.0,3.028960917450267,0.7228125307498648,523.3882953272399,3.9891774361593817
2025-09-28T12:43:02.153753_aug_4,0,normal,1.0,0.0652019059130553,0.99,0.01,22.85370871581017,0.0,0.0,0.0,39.0,6.020532983766968,0.0,10.0,0.1,50.08104048611724,12.4747266617856,0.0,10013.568729570565,9837.329102281878,0.0,50.0,2.0,0.1460052084534859,3.8621617009883367,0.0,48.82192689846041,12.810229594904126,1.0,2.9675442505334177,0.7044171913519833,530.2539398432348,3.991359167803808
2025-09-28T12:43:02.153753_aug_5,0,normal,1.0,0.0,0.99,0.01,22.741717389816017,0.0,0.0,0.0,39.0,6.032876100663875,1.4625149757262177,10.0,0.1,50.08455625110094,16.973145438331922,0.0,10005.481518739503,9675.65077710603,0.0,50.0,2.0,0.0,4.002587348289953,0.0,48.62821494132355,12.076438516584702,1.0,2.9966091925516136,0.6943188550745087,526.0483730132216,3.976353156361038
2025-09-28T12:43:02.153753_aug_6,0,normal,1.0,0.0,0.99,0.01,22.770333511601294,0.0,0.0,0.0,39.0,5.989841232435186,0.0,10.0,0.1,50.16585249940448,13.138581143416491,0.0,9888.92440772658,10017.516263419142,0.0,50.0,2.0,0.0,3.9490460790314432,0.0,48.51755693709402,11.565713801832077,1.0,3.008569424294583,0.7060362195954194,515.0759102747821,3.97390814753684
2025-09-28T12:43:02.153753_aug_7,0,normal,1.0,0.0979402156778568,0.99,0.01,22.852350209427023,0.0,0.0,0.0,39.0,5.989304578546644,0.0,10.0,0.1,50.13684753214622,0.0,0.0,9919.73412352162,10143.429772575446,0.0,50.0,2.0,0.0126536909954313,3.849610199710177,0.0,48.58772832282474,12.153956416574616,1.0,3.011386630423164,0.6889194139424617,514.5664561194693,3.989741859567385
2025-09-28T12:43:02.153753_aug_8,0,normal,1.0,0.0,0.99,0.01,22.73997402216147,0.0,0.0,0.0,39.0,5.984787772718989,0.0,10.0,0.1,50.10545579947736,15.343689243148784,0.0,9913.166998207187,10064.512093290958,0.0,50.0,2.0,1.0624554176049992,3.968112128417384,0.0,48.72929466546006,12.017668747949262,1.0,2.998269546087839,0.6879675667755264,523.8221098363111,3.964415260919812
2025-09-28T12:43:02.153753_aug_9,0,normal,1.0,0.1740753611536502,0.99,0.01,22.93458459969879,0.0,0.0,0.0,39.0,5.987731486426907,0.0,10.0,0.1,50.08587383266175,0.0,0.0,10036.815567479907,9783.571223245905,0.0,50.0,2.0,1.716971262460293,4.125417358742407,0.0,48.681752158655485,11.95460634154183,1.0,2.980828210959045,0.6987183406826373,518.8002483172789,3.973906389457039
2025-09-28T12:43:17.276440,0,normal,1.0,0.0,0.99,0.01,22.80078125,0.0,0.0,0.0,39.0,6.0,16.6,10.0,0.1,51.23828125,323.13118705755693,0.0,9988.0,9968.0,0.0,50.0,2.0,0.0,6.0,0.0,48.52734375,32.0,1.0,3.0,1.0333333333333334,720.0,4.0
2025-09-28T12:43:17.276440_aug_1,0,normal,1.0,0.06920683653867,0.99,0.01,22.943159850624976,0.0,0.0,0.0,39.0,6.016144595918132,17.95326805433135,10.0,0.1,51.224016806969416,339.6227620567955,0.0,9916.112121080789,10019.568543476707,0.0,50.0,2.0,0.0,6.018830871921048,0.0,48.48442182781043,32.47641275731881,1.0,2.976275699794129,1.0387306191408971,728.1526978403422,3.990053091717254
2025-09-28T12:43:17.276440_aug_2,0,normal,1.0,0.0,0.99,0.01,23.04030766652644,0.0,0.0,0.0,39.0,6.040541527408458,16.320027722729638,10.0,0.1,51.07737544773429,302.00184242744314,0.0,10046.719234450473,9831.852358940878,0.0,50.0,2.0,0.0,5.784606475720449,0.0,48.46186036632374,31.2021190633305,1.0,3.0101558046959744,1.0402080662377922,702.3873500037392,3.9783714992731984
2025-09-28T12:43:17.276440_aug_3,0,normal,1.0,0.4328461695208086,0.99,0.01,22.847809680232864,0.0,0.0,0.0,39.0,6.020456790537488,17.431706108322818,10.0,0.1,51.316742778025926,300.3817025663506,0.0,10006.407555676276,10009.790796916051,0.0,50.0,2.0,0.3965947765952152,5.936328612276091,0.0,48.43456228185117,31.46297494229709,1.0,3.025087810416344,1.0189826275470577,723.6498112194397,4.019838730658461
2025-09-28T12:43:17.276440_aug_4,0,normal,1.0,0.0059929428269164,0.99,0.01,22.67282425980612,0.0,0.0,0.0,39.0,5.974894480136149,17.31907117741867,10.0,0.1,51.21419819615034,321.2014892291928,0.0,9932.557351767346,10136.842326197742,0.0,50.0,2.0,0.7323095153247969,5.910011004890702,0.0,48.42819621078341,31.534032506976786,1.0,2.988674514151425,1.046183634119605,711.1617010364447,3.989968004496611
2025-09-28T12:43:17.276440_aug_5,0,normal,1.0,0.1002673660941071,0.99,0.01,22.89974550309668,0.0,0.0,0.0,39.0,5.985334859521819,16.479295531101275,10.0,0.1,51.2447998611578,328.5609880111087,0.0,9977.740133216235,9625.344775887546,0.0,50.0,2.0,0.0,5.938770006577546,0.0,48.52244160053723,31.47659113149286,1.0,3.001991921489128,1.0589622710702729,728.2281588790966,3.977781225202816
2025-09-28T12:43:17.276440_aug_6,0,normal,1.0,0.2499816996189496,0.99,0.01,22.82732834559013,0.0,0.0,0.0,39.0,5.992072868385376,16.67348210010558,10.0,0.1,51.26094146359329,311.2250146072887,0.0,10017.984994950666,10002.707988290957,0.0,50.0,2.0,1.0899381124169198,6.049959282461387,0.0,48.44278352484768,31.85247892574044,1.0,2.992033016298341,1.0390397390606985,711.1600798672195,4.019922488299805
2025-09-28T12:43:17.276440_aug_7,0,normal,1.0,0.1964386527037074,0.99,0.01,22.85559005261614,0.0,0.0,0.0,39.0,5.9992742054286,16.00376192958013,10.0,0.1,51.38469886236047,358.33787924548017,0.0,10058.388698091394,9777.227090631412,0.0,50.0,2.0,0.0,6.025211112826594,0.0,48.550522138142256,32.275301556779844,1.0,3.033346404038296,1.0395285742953602,722.4494990105121,3.998022459989601
2025-09-28T12:43:17.276440_aug_8,0,normal,1.0,0.1944727582594884,0.99,0.01,22.861390984473974,0.0,0.0,0.0,39.0,5.9457824502106815,17.740517829804322,10.0,0.1,51.21932823769642,366.39488059886696,0.0,9942.343153496327,9911.898376139825,0.0,50.0,2.0,0.0,6.041514584379481,0.0,48.360905743879314,31.70032021479652,1.0,2.941116618557957,1.036113245799105,728.6182992238162,3.991472089247949
2025-09-28T12:43:17.276440_aug_9,0,normal,1.0,0.0850351861717543,0.99,0.01,22.996780949126745,0.0,0.0,0.0,39.0,6.0564004222944,15.554375957143352,10.0,0.1,51.13603253010538,314.3242050360758,0.0,10122.160220728743,9975.722645792866,0.0,50.0,2.0,0.0,5.97433144733519,0.0,48.7048347429825,31.357853735549718,1.0,3.0443509269835145,1.037112694698286,717.1693295181827,4.020099289983227
2025-09-28T12:43:32.424858,0,normal,1.0,0.9,0.99,0.01,22.80078125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,49.9765625,0.0,0.0,10008.0,9988.0,0.0,50.0,2.0,0.0,6.0,0.0,48.65234375,34.0,1.0,3.0,1.0666666666666669,740.0,4.0
2025-09-28T12:43:32.424858_aug_1,0,normal,1.0,0.8793899430822134,0.99,0.01,22.72573454749198,0.0,0.0,0.0,39.0,6.006573889211592,0.0,10.0,0.1,49.96944001371612,0.6790370898650265,0.0,9888.268663565685,10074.573486434878,0.0,50.0,2.0,0.0,6.0083635836881335,0.0,48.60983634198599,33.55511109173552,1.0,3.0024697955152044,1.0660042833103074,728.9467577492736,4.02584059405264
2025-09-28T12:43:32.424858_aug_2,0,normal,1.0,1.0182975880984697,0.99,0.01,23.08746533402446,0.0,0.0,0.0,39.0,5.96679668222979,0.0,10.0,0.1,49.927503619522646,7.1400234704792735,0.0,9983.828998108384,9897.721802111748,0.0,50.0,2.0,0.0,6.052712781250748,0.0,48.59049685567954,34.97889496837705,1.0,2.9963477900347497,1.067355230412397,738.5240384767835,4.0460051578721
2025-09-28T12:43:32.424858_aug_3,0,normal,1.0,0.9123885827874184,0.99,0.01,22.701531078830957,0.0,0.0,0.0,39.0,5.996678436566558,0.0,10.0,0.1,50.08873664732465,16.34386538357446,0.0,10349.167484895112,10264.76688241009,0.0,50.0,2.0,0.0,6.131799047140192,0.0,48.64064634683169,33.793760160437216,1.0,3.011413333008637,1.0752465898962251,740.1353856530567,3.979787210993149
2025-09-28T12:43:32.424858_aug_4,0,normal,1.0,0.8509912303996366,0.99,0.01,22.89060068981569,0.0,0.0,0.0,39.0,6.030268764083612,0.4899414800388755,10.0,0.1,50.075739623568914,50.92834118785662,0.0,10234.657471274948,10015.47513586785,0.0,50.0,2.0,0.1463239916312748,5.996942446152442,0.0,48.62822780965894,34.40229021572439,1.0,2.9689296065468853,1.064899672270116,746.786561566405,4.011778377210404
2025-09-28T12:43:32.424858_aug_5,0,normal,1.0,0.7604110101521238,0.99,0.01,22.86257652821219,0.0,0.0,0.0,39.0,6.025892996053644,0.0,10.0,0.1,49.92836041143055,0.0,0.0,10096.261322026146,10042.581727617888,0.0,50.0,2.0,0.7518012877177969,6.068410347816764,0.0,48.74350258533391,33.72298662080896,1.0,3.0100656997950987,1.0781667792207232,741.004606890812,4.01101169554922
2025-09-28T12:43:32.424858_aug_6,0,normal,1.0,0.5248409098297275,0.99,0.01,22.908930649568244,0.0,0.0,0.0,39.0,6.022745592921972,0.0,10.0,0.1,49.90541622051108,9.19513369593282,0.0,10053.561232561018,9912.800899243755,0.0,50.0,2.0,0.4412560099817673,5.987992406012948,0.0,48.73729381630521,34.67296329928413,1.0,2.976663734955137,1.0699447291826696,735.2476571257603,4.021691400616816
2025-09-28T12:43:32.424858_aug_7,0,normal,1.0,0.8770357823498943,0.99,0.01,22.84077258293332,0.0,0.0,0.0,39.0,5.988801574933346,0.0,10.0,0.1,49.738287126562575,0.9859869085503444,0.0,10020.219500545032,10060.062771122684,0.0,50.0,2.0,1.8417674629516565,5.920040910405927,0.0,48.57924583074162,33.94126960638957,1.0,3.0652514718376445,1.0648761174141337,734.8323801463154,4.031783315828792
2025-09-28T12:43:32.424858_aug_8,0,normal,1.0,0.8831934166831585,0.99,0.01,22.9512790777036,0.0,0.0,0.0,39.0,5.988496691747498,1.3597773456003568,10.0,0.1,50.022058915942864,29.39112145161184,0.0,10236.77643953186,10054.943205969252,0.0,50.0,2.0,0.0,6.002551491777079,0.0,48.76071376794583,34.22457888360187,1.0,2.993104214424003,1.050415938391994,747.6130737393431,4.04597876833286
2025-09-28T12:43:32.424858_aug_9,0,normal,1.0,0.8836995031121755,0.99,0.01,22.62645755110673,0.0,0.0,0.0,39.0,5.9875784402266055,1.03759212822092,10.0,0.1,49.90032255606538,33.86100586882026,0.0,10068.016302350588,9994.372328083304,0.0,50.0,2.0,0.0,5.977728165230818,0.0,48.68474082655068,33.581081868312104,1.0,2.9999045365844204,1.0595730522982652,749.0592920287309,4.012399469973398
2025-09-28T12:43:47.556659,0,normal,1.0,0.0,0.99,0.01,22.80078125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,50.58203125,0.0,0.0,10018.0,9998.0,0.0,50.0,2.0,0.0,6.0,0.0,49.0390625,34.0,1.0,3.0,1.0666666666666669,740.0,4.0
2025-09-28T12:43:47.556659_aug_1,0,normal,1.0,0.214649937383939,0.99,0.01,22.9284377222392,0.0,0.0,0.0,39.0,5.965599323594401,0.2926187864356728,10.0,0.1,50.56043152034072,0.0,0.0,9808.348486014536,9907.682623528017,0.0,50.0,2.0,0.0,5.975148776547694,0.0,48.90307005524932,34.071113594657355,1.0,2.990153806659896,1.078786576180453,741.269135550684,3.993979215656478
2025-09-28T12:43:47.556659_aug_2,0,normal,1.0,0.0,0.99,0.01,22.833678537818127,0.0,0.0,0.0,39.0,5.999292607409738,0.0,10.0,0.1,50.51867227263599,0.0,0.0,9988.49182854486,10144.556421364843,0.0,50.0,2.0,0.0,6.13495707242406,0.0,49.051176766786725,34.00855610580891,1.0,3.005246722795863,1.0567453995513307,737.2914014867496,3.977627933828544
2025-09-28T12:43:47.556659_aug_3,0,normal,1.0,0.0,0.99,0.01,22.941707532776448,0.0,0.0,0.0,39.0,5.980453267115718,1.0074325704266447,10.0,0.1,50.61964187602258,0.0,0.0,9894.357363647912,10055.871906223058,0.0,50.0,2.0,1.0563096088731976,6.001227947788645,0.0,49.03713800297543,34.06565214606178,1.0,3.003215193758656,1.0735187504718642,743.4471295752896,4.024624629674339
2025-09-28T12:43:47.556659_aug_4,0,normal,1.0,0.0075598398595726,0.99,0.01,22.884446105600613,0.0,0.0,0.0,39.0,5.985253383223802,0.0,10.0,0.1,50.54491083131773,0.0,0.0,10046.98345000645,9998.23350817126,0.0,50.0,2.0,0.0,6.029407756277286,0.0,49.00905796657715,35.12157213142539,1.0,2.972700331061706,1.0715599955911437,732.7387622015697,4.008637180926703
2025-09-28T12:43:47.556659_aug_5,0,normal,1.0,0.0,0.99,0.01,22.943697825165582,0.0,0.0,0.0,39.0,5.990057339596494,0.5743123403757664,10.0,0.1,50.48726828667358,0.0,0.0,10005.260789083646,9786.938564491576,0.0,50.0,2.0,0.0,5.981106645331929,0.0,48.98793832434359,33.1460069316072,1.0,2.9892976051615308,1.062996037726613,742.1021146555406,4.021286330992107
2025-09-28T12:43:47.556659_aug_6,0,normal,1.0,0.0,0.99,0.01,22.73556961963692,0.0,0.0,0.0,39.0,6.008179651436316,0.0,10.0,0.1,50.6892455872766,36.406283006055325,0.0,10006.522852574544,9905.32855906407,0.0,50.0,2.0,0.0,6.07194881141423,0.0,48.98821750610698,33.19334879214113,1.0,3.0150612757726525,1.0605489076923622,742.0434969819368,4.032404770560991
2025-09-28T12:43:47.556659_aug_7,0,normal,1.0,0.0,0.99,0.01,22.82335278633707,0.0,0.0,0.0,39.0,6.025602626492707,0.0,10.0,0.1,50.47229141324191,55.111821987194325,0.0,10097.995369595244,9825.265703483145,0.0,50.0,2.0,0.0,6.025350734410042,0.0,48.99957954228617,34.44019493188634,1.0,2.982236815734108,1.073869273046047,749.4142618125506,4.0012828598442365
2025-09-28T12:43:47.556659_aug_8,0,normal,1.0,0.0,0.99,0.01,22.93202001822016,0.0,0.0,0.0,39.0,5.990421791530717,1.6229089509243553,10.0,0.1,50.554659604882126,26.812308423462117,0.0,9792.739458381016,9885.953833309311,0.0,50.0,2.0,0.8932323059757444,5.8994856926648,0.0,49.09656535116868,32.919474756229484,1.0,3.004876419605321,1.0489754236446152,740.5894870363016,3.978018735923104
2025-09-28T12:43:47.556659_aug_9,0,normal,1.0,0.0,0.99,0.01,22.638098426804262,0.0,0.0,0.0,39.0,5.981616746677528,0.8641230582117878,10.0,0.1,50.67383754841885,38.99621887407458,0.0,9918.405073562926,10207.858120486831,0.0,50.0,2.0,2.027473991426307,6.074926232056727,0.0,49.03747077365868,34.36550267354696,1.0,3.003623752133085,1.064826473532245,741.2951561613222,4.021472975885919
2025-09-28T12:44:02.697512,0,normal,1.0,0.0,0.99,0.01,22.80078125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,51.25390625,0.0,0.0,10036.0,10016.0,0.0,50.0,2.0,0.0,6.0,0.0,49.046875,34.0,1.0,3.0,1.0666666666666669,740.0,4.0
2025-09-28T12:44:02.697512_aug_1,0,normal,1.0,0.1457684122239833,0.99,0.01,22.72142525122989,0.0,0.0,0.0,39.0,6.026373024330151,0.4483943968740959,10.0,0.1,51.21186744551759,0.0,0.0,9975.419259621978,10018.521085459202,0.0,50.0,2.0,0.5556309312818457,6.025827060621152,0.0,49.02296351041307,33.49237312281231,1.0,3.0204197940354063,1.0632261102968046,739.6608995593131,3.993991349012754
2025-09-28T12:44:02.697512_aug_2,0,normal,1.0,0.1100087825672032,0.99,0.01,22.715042133034377,0.0,0.0,0.0,39.0,6.002495827308448,0.0,10.0,0.1,51.39633430373202,28.26222034074468,0.0,10110.67705269994,10228.651229488984,0.0,50.0,2.0,0.6741268248405988,5.927473808418018,0.0,48.965908676837465,34.134047054101735,1.0,3.0255441239212297,1.085566279820662,736.4767417747865,3.9850807416851968
2025-09-28T12:44:02.697512_aug_3,0,normal,1.0,0.0,0.99,0.01,22.76852667378708,0.0,0.0,0.0,39.0,6.019476320870143,0.0,10.0,0.1,51.25930104162441,0.0,0.0,10084.36869118274,10077.15869168362,0.0,50.0,2.0,0.0,6.016757301189639,0.0,49.02506251053909,33.97815557735367,1.0,3.001764257665526,1.0715495394005523,750.6618483125334,4.014531556143607
2025-09-28T12:44:02.697512_aug_4,0,normal,1.0,0.0782054369765495,0.99,0.01,22.443835467188727,0.0,0.0,0.0,39.0,5.995015885010347,0.6402147140658575,10.0,0.1,51.214722690373655,0.0,0.0,9866.769772697451,10040.030338705055,0.0,50.0,2.0,0.0,5.984479209657343,0.0,49.09255834538381,34.510152792222364,1.0,3.0337024272723374,1.0666385159457004,728.4504384478805,3.987776596112333
2025-09-28T12:44:02.697512_aug_5,0,normal,1.0,0.0,0.99,0.01,22.85655754075441,0.0,0.0,0.0,39.0,6.002182072384698,0.0,10.0,0.1,51.2716261367993,9.305023517176528,0.0,9944.58415558344,9688.754259717974,0.0,50.0,2.0,2.641074372350797,5.982867458160161,0.0,49.04096240095921,34.44498933254238,1.0,2.989330069389809,1.0961325596139029,739.9870973679759,4.008528976092798
2025-09-28T12:44:02.697512_aug_6,0,normal,1.0,0.05521745094007,0.99,0.01,22.589643291828157,0.0,0.0,0.0,39.0,6.031780616906664,0.0,10.0,0.1,51.18200743066846,0.0,0.0,9983.098399617444,10050.740235188638,0.0,50.0,2.0,0.0,6.073656113614904,0.0,49.14128870815874,34.11929209252225,1.0,2.984708945685267,1.057849042137048,737.4764678818641,4.022405791973172
2025-09-28T12:44:02.697512_aug_7,0,normal,1.0,0.0,0.99,0.01,22.86511138997086,0.0,0.0,0.0,39.0,5.9970430601457245,0.0,10.0,0.1,51.11973579034522,0.0,0.0,10210.830047559271,10045.932585251752,0.0,50.0,2.0,0.0,5.90634504021867,0.0,49.04849516971927,34.035948124218834,1.0,2.975557912017388,1.073469727482337,743.4022053392865,3.994682963840162
2025-09-28T12:44:02.697512_aug_8,0,normal,1.0,0.1072081207103453,0.99,0.01,22.420037949455413,0.0,0.0,0.0,39.0,5.982189778955608,0.0,10.0,0.1,51.22547517722211,0.0,0.0,10145.318659996536,9958.27673537397,0.0,50.0,2.0,0.0,6.036014647256469,0.0,48.93835348980701,34.885167909438,1.0,2.990781644814672,1.0729573296151165,750.2745714633054,4.038009222929163
2025-09-28T12:44:02.697512_aug_9,0,normal,1.0,0.0,0.99,0.01,22.99451735261852,0.0,0.0,0.0,39.0,5.97526866180382,0.0,10.0,0.1,51.10424813411834,0.0,0.0,9980.743515605824,10169.409016768814,0.0,50.0,2.0,0.0,6.0195205795428,0.0,48.96310325700017,33.45140745822786,1.0,2.9911470587712743,1.0851609171989025,748.5549598958629,3.981121730733317
2025-09-28T12:44:17.832412,0,normal,1.0,1.7,0.99,0.01,22.80078125,0.0,0.0,0.0,39.0,6.0,0.0,10.0,0.1,51.85546875,0.0,0.0,10046.0,10026.0,0.0,50.0,2.0,0.0,6.0,0.0,49.1171875,34.0,1.0,3.0,1.0666666666666669,740.0,4.0
2025-09-28T12:44:17.832412_aug_1,0,normal,1.0,1.7454954824350362,0.99,0.01,22.762604761530238,0.0,0.0,0.0,39.0,5.983936262659023,0.0,10.0,0.1,51.89672354420763,0.0,0.0,10129.098750574934,9971.0412678371,0.0,50.0,2.0,0.0,6.041295181356831,0.0,49.13910252447545,34.42541950780073,1.0,3.005325501070072,1.0777948167462057,739.6453761645944,3.952016925676434
2025-09-28T12:44:17.832412_aug_2,0,normal,1.0,1.686534650382807,0.99,0.01,22.77738619267112,0.0,0.0,0.0,39.0,6.000281884636864,0.0,10.0,0.1,51.72052021173212,40.38364021483913,0.0,10025.53394326232,9979.89721049663,0.0,50.0,2.0,1.1373611899784013,5.901515247082987,0.0,49.084276069604606,34.35506143351832,1.0,3.0199406543521268,1.076441753500849,730.2955680660712,4.015423893551763
2025-09-28T12:44:17.832412_aug_3,0,normal,1.0,1.9042312996683843,0.99,0.01,22.757461983787145,0.0,0.0,0.0,39.0,5.970929510894681,0.0,10.0,0.1,51.83103273393032,0.0,0.0,10111.430339334527,10011.124636631332,0.0,50.0,2.0,0.0,6.047726853775444,0.0,49.09317364802606,33.13806442955064,1.0,3.039504082197453,1.0877166669385847,746.1651753560877,4.021893573458531
2025-09-28T12:44:17.832412_aug_4,0,normal,1.0,1.5795677076151964,0.99,0.01,22.82663602457204,0.0,0.0,0.0,39.0,6.030005201472276,1.443125254031694,10.0,0.1,51.74137566379696,0.0,0.0,9948.350934420348,10063.230798077995,0.0,50.0,2.0,0.0296006542508426,6.008348547362392,0.0,49.07249585384166,33.712734264857446,1.0,3.000626797844855,1.0702056651219474,739.9588477176802,3.999966705740576
2025-09-28T12:44:17.832412_aug_5,0,normal,1.0,1.7766819224993085,0.99,0.01,22.77270604948736,0.0,0.0,0.0,39.0,6.01355978637292,0.0,10.0,0.1,51.92294827094495,39.67947406024954,0.0,10146.249104144634,9785.853331140135,0.0,50.0,2.0,0.0702133503266857,6.019481907637897,0.0,49.17593141268943,34.45280691874948,1.0,2.996972220127302,1.047078450068991,739.660141847793,3.9907260204158512
2025-09-28T12:44:17.832412_aug_6,0,normal,1.0,1.6383265688769926,0.99,0.01,22.584820352532493,0.0,0.0,0.0,39.0,6.021137928071461,0.0,10.0,0.1,51.83056839199613,0.0,0.0,10134.84816213379,9879.004581879102,0.0,50.0,2.0,0.0,5.965856799681951,0.0,49.10837044624287,34.39941074808299,1.0,2.985082999653589,1.0422210243885894,743.1170936214073,4.009755934718282
2025-09-28T12:44:17.832412_aug_7,0,normal,1.0,1.790371138769376,0.99,0.01,22.87885917573592,0.0,0.0,0.0,39.0,6.022255505226309,0.6794932315050964,10.0,0.1,52.024005602022456,0.0,0.0,9993.466196317324,9952.962324382284,0.0,50.0,2.0,0.2880453629083805,6.0250304812467785,0.0,49.19270233921615,34.03666794077946,1.0,2.997330438504166,1.057058972200838,741.8092829981928,4.018076402465395
2025-09-28T12:44:17.832412_aug_8,0,normal,1.0,1.8460110866968076,0.99,0.01,22.62372190145708,0.0,0.0,0.0,39.0,6.002158892983804,0.8391174125851172,10.0,0.1,51.91634441746648,16.997968493230687,0.0,10110.380397052975,10013.000421179708,0.0,50.0,2.0,1.6912841863468968,6.01721603179421,0.0,48.99287239829557,34.15416425130741,1.0,2.9950831062439547,1.0693137889417572,741.3563672363634,4.027738251929172
